"","City","Country","IOClass1","IOClass2","IODescription","IOSpecific","Source","CropsConcerned","IOLifeTime","Count","AreaOfBase","Material1","Material1Description","AmountMaterial1","UnitsMaterial1","Material2","Material2Description","AmountMaterial2","UnitsMaterial2","Material3","Material3Description","AmountMaterial3","UnitsMaterial3","Material4","Material4Description","AmountMaterial4","UnitsMaterial4","Material5","Material5Description","AmountMaterial5","UnitsMaterial5","Material6","Material6Description","AmountMaterial6","UnitsMaterial6","UnknownMaterial","UsedInLCA","MeasurementMethod","RaisedBedMaterialBased","SoilOM","SoilpH","SoilN","SoilP","SoilK","SoilMg","SoilTexture","SoilPAH","SoilPb","FoodProductionArea","AssociatedProducts","AssociatedInfra","Allocation.to.food.production...JKH.Formula","Conservative.allocation.to.food.production...JH","Material1ReclaimedOrRecycled","Material2ReclaimedOrRecycled","Material3ReclaimedOrRecycled","Material4ReclaimedOrRecycled","Material5ReclaimedOrRecycled","Material6ReclaimedOrRecycled","FarmType","Farm"
"818","Gorzow Wklp","PL","Infrastructure","Fence","","","New","",NA,1,NA,"Plastic coated steel","",31.125,"kg","Steel","",17.959,"kg","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,327,"","Fence","45%","40%","New","New","New","New","New","New","Urban Individual Garden","ALPE8"
"819","Gorzow Wklp","PL","Infrastructure","Greenhouses","","","Unknown","",NA,1,13.5,"Wood (new)","",15.37,"kg","Polycarbonate","",6.8,"kg","Steel","",37.8,"kg","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,327,"","Greenhouses","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALPE8"
"820","Gorzow Wklp","PL","Infrastructure","Soil or substrate","","","","",NA,1,NA,"","",NA,"","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",7.2,NA,26.66,18.18,30.78,"",NA,5.4,327,"","Soil/substrate","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALPE8"
"821","Gorzow Wklp","PL","Infrastructure","Storage shed or box","","","Unknown","",NA,1,7.5,"Wood (new)","",148.4,"kg","Bitumen/tar membrane","",78,"kg","Glass","",10,"kg","Concrete","",3240,"kg","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,327,"","Storage shed/box","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALPE8"
"822","Gorzow Wklp","PL","Infrastructure","Compost Bins","","","New","",NA,2,0.8,"HDPE (high-density polyethylene)","",18,"kg","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,264,"","Compost Bins","75%","70%","New","New","New","New","New","New","Urban Individual Garden","ALPF1"
"823","Gorzow Wklp","PL","Infrastructure","Compost Bins","","","New","",NA,1,0.5,"HDPE (high-density polyethylene)","",6,"kg","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,264,"","Compost Bins","75%","70%","New","New","New","New","New","New","Urban Individual Garden","ALPF1"
"824","Gorzow Wklp","PL","Infrastructure","Fence","","","New","",NA,1,NA,"Plastic coated steel","",21,"kg","Wood (new)","",48.3125,"kg","Steel","",12.825,"kg","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,264,"","Fence","15%","10%","New","New","New","New","New","New","Urban Individual Garden","ALPF1"
"825","Gorzow Wklp","PL","Infrastructure","Garden House","","","Unknown","",NA,1,20,"Wood (new)","",1100,"kg","Polystyrene","",35,"kg","Bitumen/tar membrane","",105,"kg","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Product Specifications,Field Measurement","","",NA,NA,NA,NA,NA,"",NA,NA,264,"","Garden House","15%","0%","New","New","New","New","New","New","Urban Individual Garden","ALPF1"
"826","Gorzow Wklp","PL","Infrastructure","Greenhouses","","","New","",NA,1,6,"Glass","",300,"kg","Wood (new)","",140,"kg","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,264,"","Greenhouses","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALPF1"
"827","Gorzow Wklp","PL","Infrastructure","Pavement","","","New","",NA,1,6,"Concrete","",1092,"kg","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,264,"","Pavement","15%","0%","New","New","New","New","New","New","Urban Individual Garden","ALPF1"
"828","Gorzow Wklp","PL","Infrastructure","Soil or substrate","","","","",NA,1,NA,"","",NA,"","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",7.63,NA,14.81,10.76,36.57,"",NA,12.9,264,"","Soil/substrate","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALPF1"
"829","Gorzow Wklp","PL","Infrastructure","Fence","","","New","",NA,1,NA,"Plastic coated steel","",25.65,"kg","Steel","",26.85,"kg","Concrete","",85,"kg","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,282,"","Fence","45%","40%","New","New","New","New","New","New","Urban Individual Garden","ALPF2"
"830","Gorzow Wklp","PL","Infrastructure","Garden House","","","New","",NA,1,34,"Concrete","Autoclaved aerated concrete (AAC)",8400,"kg","Glass","",22,"kg","PVC (polyvinyl chloride)","",10,"kg","Wood (new)","",940,"kg","Steel","",250,"kg","",NA,NA,"","","Yes","Product Specifications,Field Measurement","","",NA,NA,NA,NA,NA,"",NA,NA,282,"","Garden House","15%","0%","New","New","New","New","New","New","Urban Individual Garden","ALPF2"
"831","Gorzow Wklp","PL","Infrastructure","Pavement","","","New","",NA,1,10,"Concrete","",1300,"kg","Concrete","paving stone",500,"kg","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,282,"","Pavement","15%","0%","New","New","New","New","New","New","Urban Individual Garden","ALPF2"
"832","Gorzow Wklp","PL","Infrastructure","Soil or substrate","","","","",NA,1,NA,"","",NA,"","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",8.03,NA,8.26,1.2,20.6,"",NA,8.7,282,"","Soil/substrate","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALPF2"
"833","Gorzow Wklp","PL","Infrastructure","Compost Bins","","","New","",NA,1,0.5,"HDPE (high-density polyethylene)","",6,"kg","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,273,"","Compost Bins","75%","70%","New","New","New","New","New","New","Urban Individual Garden","ALPF3"
"834","Gorzow Wklp","PL","Infrastructure","Fence","","","New","",NA,1,NA,"Plastic coated steel","",26.25,"kg","Steel","",13.5,"kg","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,273,"","Fence","75%","70%","New","New","New","New","New","New","Urban Individual Garden","ALPF3"
"835","Gorzow Wklp","PL","Infrastructure","Garden House","","","New","",NA,1,10,"Brick","",3500,"kg","Wood (new)","",117.5,"kg","Bitumen/tar membrane","",78,"kg","Glass","",7,"kg","PVC (polyvinyl chloride)","",3.5,"kg","",NA,NA,"","","Yes","Product Specifications,Field Measurement","","",NA,NA,NA,NA,NA,"",NA,NA,273,"","Garden House","15%","0%","New","New","New","New","New","New","Urban Individual Garden","ALPF3"
"836","Gorzow Wklp","PL","Infrastructure","Pavement","","","New","",NA,1,12,"Concrete","",700,"kg","Other ","stone granite",1200,"kg","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,273,"","Pavement","75%","0%","New","New","New","New","New","New","Urban Individual Garden","ALPF3"
"837","Gorzow Wklp","PL","Infrastructure","Soil or substrate","","","","",NA,1,NA,"","",NA,"","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",7.39,NA,30.6,5.99,36.28,"",NA,1.3,273,"","Soil/substrate","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALPF3"
"838","Gorzow Wklp","PL","Infrastructure","Garden House","","","New","",NA,1,25,"Wood (new)","",1168,"kg","Polystyrene","styrofoam",35.64,"kg","Bitumen/tar membrane","",105,"kg","Other ","mineral wool",21,"kg","Glass","",14.6,"kg","Wood (new)",NA,120,"kg","","Yes","Product Specifications,Field Measurement","","",NA,NA,NA,NA,NA,"",NA,NA,253,"","Garden House","15%","0%","New","New","New","New","New","New","Urban Individual Garden","ALPF4"
"839","Gorzow Wklp","PL","Infrastructure","Greenhouses","","","New","",NA,1,6,"Glass","",300,"kg","Wood (new)","",140,"kg","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,253,"","Greenhouses","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALPF4"
"840","Gorzow Wklp","PL","Infrastructure","Other","porch","","New","",NA,1,10,"Concrete","",200,"kg","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,253,"","Other","15%","0%","New","New","New","New","New","New","Urban Individual Garden","ALPF4"
"841","Gorzow Wklp","PL","Infrastructure","Pavement","","","New","",NA,1,1.5,"Concrete","",1300,"kg","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,253,"","Pavement","15%","0%","New","New","New","New","New","New","Urban Individual Garden","ALPF4"
"842","Gorzow Wklp","PL","Infrastructure","Soil or substrate","","","","",NA,1,NA,"","",NA,"","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",7.43,NA,19.09,17.08,39.39,"",NA,8.4,253,"","Soil/substrate","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALPF4"
"843","Gorzow Wklp","PL","Infrastructure","Fence","","","Unknown","",NA,1,NA,"Steel","",23.75,"kg","Plastic coated steel","",41.625,"kg","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,262,"","Fence","25%","20%","New","New","New","New","New","New","Urban Individual Garden","ALPF5"
"844","Gorzow Wklp","PL","Infrastructure","Garden House","","","New","",NA,1,16,"Other ","slag blocks",9000,"kg","Wood (new)","",246,"kg","Steel","",94.5,"kg","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Product Specifications,Field Measurement","","",NA,NA,NA,NA,NA,"",NA,NA,262,"","Garden House","15%","0%","New","New","New","New","New","New","Urban Individual Garden","ALPF5"
"845","Gorzow Wklp","PL","Infrastructure","Greenhouses","","","Reused","",NA,1,12,"Polypropylene","",7,"kg","Steel","",51.5,"kg","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Product Specifications,Field Measurement","","",NA,NA,NA,NA,NA,"",NA,NA,262,"","Greenhouses","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALPF5"
"846","Gorzow Wklp","PL","Infrastructure","Pavement","","","Reused","",NA,1,10,"Other ","paving stone",1300,"kg","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,262,"","Pavement","25%","0%","New","New","New","New","New","New","Urban Individual Garden","ALPF5"
"847","Gorzow Wklp","PL","Infrastructure","Soil or substrate","","","","",NA,1,NA,"","",NA,"","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",7.9,NA,9.58,6.62,34.64,"",NA,6.5,262,"","Soil/substrate","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALPF5"
"848","New York","US","Infrastructure","Bench","","","New","",NA,7,1.93,"Wood (new)","",0.1643,"m3","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement","Null","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Bench","5%","0%","New","New","New","New","New","New","Urban Collective Garden","OM"
"849","New York","US","Infrastructure","Decks","","","New","",NA,1,88.41,"Wood (new)","",4.721,"m3","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement","Null","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Decks","65%","0%","New","New","New","New","New","New","Urban Collective Garden","OM"
"850","New York","US","Infrastructure","Farm Stand","","","New","",NA,1,NA,"Wood (new)","",0.74,"m3","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Estimation","Null","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Farm Stand","100%","0%","New","New","New","New","New","New","Urban Collective Garden","OM"
"851","New York","US","Infrastructure","Greenhouses","","","New","",NA,1,9.29,"Wood (new)","",1.903,"m3","Polycarbonate","twinwall polycarbonate sheeting and corrugated polycarbonate roofing",25.2386,"m2","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement,Product Specifications","Null","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Greenhouses","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"852","New York","US","Infrastructure","Hose","","Flexon LAW58100V2","New","",NA,6,NA,"PVC (polyvinyl chloride)","",15.24,"m","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","","","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Hose","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"853","New York","US","Infrastructure","Other","Shipping Container Shelving","","New","",NA,1,5.16,"Wood (new)","",0.6673,"m3","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement","Null","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Other","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"854","New York","US","Infrastructure","Other","Shipping Container Shelving 2","","New","",NA,1,2.44,"Wood (new)","",0.0887,"m3","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement","Null","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Other","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"855","New York","US","Infrastructure","Poles or supports","","","New","",NA,3,0.01,"Wood (new)","",0.0568,"m3","Steel","https://www.amazon.com/2014BC-000-Large-Screw-Zinc/dp/B001CSR3SG/ref=asc_df_B001CSR3SG/?tag=hyprod-20&linkCode=df0&hvadid=167134220763&hvpos=1o1&hvnetw=g&hvrand=11254620138776024122&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9067609&hvtargid=pla-370280396117&psc=1",102.06,"g","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement","Null","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Poles/supports","5%","0%","New","New","New","New","New","New","Urban Collective Garden","OM"
"856","New York","US","Infrastructure","Raised Beds","","","New","",NA,1,72.46,"Wood (new)","",1.5013,"m3","Top soil","",12.8834,"m3","Compost (industrial)","",12.8834,"m3","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement,Laboratory","Protective Membrane,Concrete","23%",6.78,800,400,800,NA,"Loam",NA,43,627,"","Raised Beds","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"857","New York","US","Infrastructure","Raised Beds","","","New","",NA,1,72.85,"Wood (new)","",0.6988,"m3","Top soil","",12.9527,"m3","Compost (industrial)","",12.9527,"m3","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement,Laboratory","Concrete,Protective Membrane","23%",6.78,800,400,800,NA,"Loam",NA,43,627,"","Raised Beds","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"858","New York","US","Infrastructure","Raised Beds","","","New","",NA,1,82.1,"Wood (new)","",0.7666,"m3","Top soil","",14.5974,"m3","Compost (industrial)","",14.5974,"m3","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement,Laboratory","Concrete,Protective Membrane","23%",6.78,800,400,800,NA,"Loam",NA,43,627,"","Raised Beds","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"859","New York","US","Infrastructure","Raised Beds","","","New","",NA,1,74.32,"Wood (new)","",1.4524,"m3","Top soil","",13.2141,"m3","Compost (industrial)","",13.2141,"m3","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement,Laboratory","Concrete,Protective Membrane","23%",7.14,800,400,800,NA,"Loam",NA,34,627,"","Raised Beds","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"860","New York","US","Infrastructure","Raised Beds","","","New","",NA,1,30.86,"Wood (new)","",0.9362,"m3","Top soil","",5.4869,"m3","Compost (industrial)","",5.4869,"m3","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement,Laboratory","Concrete,Protective Membrane","23%",7.14,800,400,800,NA,"Loam",NA,34,627,"","Raised Beds","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"861","New York","US","Infrastructure","Raised Beds","","","New","",NA,1,84.68,"Wood (new)","",1.3947,"m3","Top soil","",15.0561,"m3","Compost (industrial)","",15.0561,"m3","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement,Laboratory","Concrete,Protective Membrane","23%",7.14,800,400,800,NA,"Loam",NA,34,627,"","Raised Beds","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"862","New York","US","Infrastructure","Raised Beds","","","New","",NA,1,71.06,"Wood (new)","",0.7248,"m3","Top soil","",12.6345,"m3","Compost (industrial)","",12.6345,"m3","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement,Laboratory","Concrete,Protective Membrane","40%",6.67,800,400,800,NA,"Loam",NA,55,627,"","Raised Beds","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"863","New York","US","Infrastructure","Raised Beds","","","New","",NA,1,49.69,"Wood (new)","",0.5465,"m3","Top soil","",8.8349,"m3","Compost (industrial)","",8.8349,"m3","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement,Laboratory","Concrete,Protective Membrane","40%",6.67,800,400,800,NA,"Loam",NA,55,627,"","Raised Beds","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"864","New York","US","Infrastructure","Raised Beds","","","New","",NA,1,69.34,"Wood (new)","",1.372,"m3","Top soil","",12.3287,"m3","Compost (industrial)","",12.3287,"m3","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement,Laboratory","Concrete,Protective Membrane","40%",6.67,800,400,800,NA,"Loam",NA,55,627,"","Raised Beds","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"865","New York","US","Infrastructure","Raised Beds","","","New","",NA,4,4.95,"Wood (new)","",0.2848,"m3","Top soil","",1.1296,"m3","Compost (industrial)","",1.1296,"m3","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Field Measurement","Concrete,Protective Membrane","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Raised Beds","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"866","New York","US","Infrastructure","Storage shed or box","","Port Containers - Standard Height","Reused","",NA,1,14.74,"Steel","",2219.881,"kg","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Product Specifications","Null","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Storage shed/box","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"867","New York","US","Infrastructure","Storage shed or box","","","Reused","",NA,1,7.43,"Steel","",1292.738,"kg","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Product Specifications","Null","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Storage shed/box","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"868","New York","US","Infrastructure","Water Tank","","","New","",NA,1,NA,"Unknown plastic","Vinyl (rain gutter)",6.2484,"m","PVC (polyvinyl chloride)","",0.006,"m3","Other ","clear tubing - could be vinyl or silicone",0.6909,"m","Polypropylene","Water Pump: http://www.seaflo.com/en-us/product/detail/601.html",0.6,"kg","","",NA,"","",NA,NA,"","PVC (polyvinyl chloride)","Yes","Field Measurement,Product Specifications","Null","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Water Tank","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"869","New York","US","Infrastructure","Water Tank","","Rainwater HOG","New","",NA,3,0.12,"HDPE (high-density polyethylene)","medium-density polyethylene",18.1437,"kg","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","Yes","Product Specifications","Null","",NA,NA,NA,NA,NA,"",NA,NA,627,"","Water Tank","100%","100%","New","New","New","New","New","New","Urban Collective Garden","OM"
"870","London","GB","Infrastructure","Raised Beds","","","New","",NA,1,10.2,"Wood (new)","",0.134,"m3","Top soil","",1.02,"m3","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","No","","","",NA,NA,NA,NA,NA,"",NA,NA,522,"","Raised Beds","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALCUK"
"871","London","GB","Infrastructure","Raised Beds","","","New","",NA,3,9,"Wood (new)","",0.124,"m3","Top soil","",0.9,"m3","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","No","","","",NA,NA,NA,NA,NA,"",NA,NA,522,"","Raised Beds","100%","100%","New","New","New","New","New","New","Urban Individual Garden","ALCUK"
"872","London","GB","Infrastructure","Storage shed or box","","","New","",NA,1,NA,"Wood (reclaimed)","",1.71,"m3","","",NA,"","","",NA,"","","",NA,"","","",NA,"","",NA,NA,"","","No","","","",NA,NA,NA,NA,NA,"",NA,NA,522,"","Storage shed/box","100%","100%","Reused","New","New","New","New","New","Urban Individual Garden","ALCUK"
